UOLL4,2006-11-13,12.76701,12.94627,12.74709,12.79688,106800,0
UOLL4,2006-11-14,12.92635,12.92635,12.59771,12.85664,53200,0
UOLL4,2006-11-16,12.94627,12.94627,12.6973,12.6973,334400,0
UOLL4,2006-11-17,12.6475,12.6475,12.44833,12.44833,92900,0
UOLL4,2006-11-21,12.46825,12.84668,12.44833,12.6973,148900,0
UOLL4,2006-11-22,12.74709,12.74709,12.43837,12.54792,538900,0
UOLL4,2006-11-23,12.79688,13.12552,12.6973,12.99606,154500,0
UOLL4,2006-11-24,12.89647,13.09564,12.78693,12.94627,241300,0
UOLL4,2006-11-27,12.94627,12.94627,12.59771,12.6973,84000,0
UOLL4,2006-11-28,12.63755,13.02593,12.63755,12.94627,227600,0
UOLL4,2006-11-29,12.99606,13.08569,12.84668,12.85664,1716100,0
UOLL4,2006-11-30,12.85664,13.04585,12.6973,12.84668,24700,0
UOLL4,2006-12-01,12.89647,12.92635,12.44833,12.62759,55800,0
UOLL4,2006-12-04,12.70726,12.74709,12.34874,12.59771,101100,0
UOLL4,2006-12-05,12.6475,12.72717,12.3587,12.36866,484300,0
UOLL4,2006-12-06,12.63755,12.63755,12.29895,12.39854,226700,0
UOLL4,2006-12-07,12.39854,12.79688,12.34874,12.44833,93500,0
UOLL4,2006-12-08,12.44833,12.54792,12.31887,12.39854,115300,0
UOLL4,2006-12-11,12.44833,12.44833,12.25912,12.25912,126000,0
UOLL4,2006-12-12,12.28899,12.39854,11.73131,11.75123,346500,0
UOLL4,2006-12-13,11.77114,11.85081,11.40267,11.65164,233000,0
UOLL4,2006-12-14,11.65164,11.9504,11.65164,11.9006,203800,0
UOLL4,2006-12-15,11.9504,12.00019,11.38276,11.6616,673800,0
UOLL4,2006-12-18,11.6616,12.02011,11.44251,11.45247,571500,0
UOLL4,2006-12-19,11.50226,11.51222,11.21346,11.26325,230600,0
UOLL4,2006-12-20,11.44251,12.02011,11.40267,11.50226,454100,0
UOLL4,2006-12-21,11.65164,11.70143,11.35288,11.55205,134000,0
UOLL4,2006-12-22,11.6118,12.04999,11.33296,11.9504,543500,0
UOLL4,2006-12-26,11.91056,11.96036,11.75123,11.94044,119600,0
UOLL4,2006-12-27,11.94044,11.94044,11.80102,11.88069,55800,0
